# Profile data generated by Devel::NYTProf::Reader
# Version: v6.12
# More information at http://metacpan.org/release/Devel-NYTProf/
# Format: time,calls,time/call,code
0.000015,2,0.000008,use constant GZIP_CM_DEFLATED       => 8 ;
0.000000,0,0.000000,
0.000011,2,0.000005,use constant GZIP_NULL_BYTE         => "\x00";
0.000013,2,0.000007,use constant GZIP_ISIZE_MAX         => 0xFFFFFFFF ;
0.000014,2,0.000007,use constant GZIP_ISIZE_MOD_VALUE   => GZIP_ISIZE_MAX + 1 ;
0.000000,0,0.000000,
0.000000,0,0.000000,# OS Names sourced from http://www.gzip.org/format.txt
0.000000,0,0.000000,
0.000073,2,0.000036,use constant GZIP_OS_DEFAULT=> 0xFF ;
0.000006,1,0.000006,%GZIP_OS_Names = (
0.000000,0,0.000000,0   => 'MS-DOS',
0.000000,0,0.000000,1   => 'Amiga',
0.000000,0,0.000000,2   => 'VMS',
0.000000,0,0.000000,3   => 'Unix',
0.000000,0,0.000000,4   => 'VM/CMS',
0.000000,0,0.000000,5   => 'Atari TOS',
0.000000,0,0.000000,6   => 'HPFS (OS/2, NT)',
0.000000,0,0.000000,7   => 'Macintosh',
0.000000,0,0.000000,8   => 'Z-System',
0.000000,0,0.000000,9   => 'CP/M',
0.000000,0,0.000000,10  => 'TOPS-20',
0.000000,0,0.000000,11  => 'NTFS (NT)',
0.000000,0,0.000000,12  => 'SMS QDOS',
0.000000,0,0.000000,13  => 'Acorn RISCOS',
0.000000,0,0.000000,14  => 'VFAT file system (Win95, NT)',
0.000000,0,0.000000,15  => 'MVS',
0.000000,0,0.000000,16  => 'BeOS',
0.000000,0,0.000000,17  => 'Tandem/NSK',
0.000000,0,0.000000,18  => 'THEOS',
0.000000,0,0.000000,GZIP_OS_DEFAULT()   => 'Unknown',
0.000000,0,0.000000,) ;
0.000000,0,0.000000,
0.000000,1,0.000000,use constant GZIP_MINIMUM_HEADER =>   pack("C4 V C C",
0.000000,0,0.000000,GZIP_ID1, GZIP_ID2, GZIP_CM_DEFLATED, GZIP_FLG_DEFAULT,
0.000052,1,0.000052,GZIP_MTIME_DEFAULT, GZIP_XFL_DEFAULT, GZIP_OS_DEFAULT) ;
0.000000,0,0.000000,
0.000000,0,0.000000,
0.000007,1,0.000007,1;
