# Profile data generated by Devel::NYTProf::Reader
# Version: v6.12
# More information at http://metacpan.org/release/Devel-NYTProf/
# Format: time,calls,time/call,code
0.000000,0,0.000000,{
0.000002,2,0.000001,my $_UNQUOTED = ${$_[1]->{"\$_UNQUOTED"}};
0.000001,1,0.000001,my $_QUOTED = ${$_[1]->{"\$_QUOTED"}};
0.000000,0,0.000000,package Type::Tiny;
0.000000,0,0.000000,$$_UNQUOTED = sub {
0.000000,0,0.000000,($_QUOTED,$_UNQUOTED) if 0;
0.000000,0,0.000000,# BEGIN quote_sub PRELUDE
0.000000,0,0.000000,package Type::Tiny;
0.000000,0,0.000000,BEGIN {
0.000001,1,0.000001,$^H = 1762;
0.000001,1,0.000001,${^WARNING_BITS} = "UUUUUUUUUUUUUUUUUUUU";
0.000003,1,0.000003,%^H = (
0.000000,0,0.000000,);
0.000017,1,0.000017,}
0.000000,0,0.000000,# END quote_sub PRELUDE
0.000131,9,0.000015,do { no warnings "void"; package Type::Tiny; (((do { package Type::Tiny; Types::Standard::_is_class_loaded(do { my $tmp = $_[0] }) }) && (do { local $_ = $_[0]; $_->DOES('JSON::Schema::Modern::Vocabulary') }))) or Type::Tiny::_failed_check(66, "__ANON__", $_[0], ); $_[0] };  };
0.000000,0,0.000000,}
0.000016,1,0.000016,1;
0.000000,0,0.000000,
0.000000,0,0.000000,;
